repo_name,smell_code,type,level,year,file_size,loc,owner_type,language,size
torognes/swarm,DL3018,DL,warning,2021,274,13,User,C++,4142
pyobs/pyobs-core,DL3042,DL,warning,2019,212,7,Organization,Python,2780
vurtn/abalone,DL3018,DL,warning,2021,940,36,User,Ruby,5463
vurtn/abalone,DL3021,DL,error,2021,940,36,User,Ruby,5463
vurtn/abalone,DL3018,DL,warning,2021,940,36,User,Ruby,5463
ganeshgore/vtr-verilog-to-routing,DL3008,DL,warning,2021,1868,75,User,C++,199318
ganeshgore/vtr-verilog-to-routing,DL3008,DL,warning,2021,1868,75,User,C++,199318
ganeshgore/vtr-verilog-to-routing,DL3008,DL,warning,2021,1868,75,User,C++,199318
ganeshgore/vtr-verilog-to-routing,DL4006,DL,warning,2021,1868,75,User,C++,199318
ganeshgore/vtr-verilog-to-routing,DL3003,DL,warning,2021,1868,75,User,C++,199318
zoheb391/hydra,DL3006,DL,warning,2021,5037,102,User,None,6148
zoheb391/hydra,DL3006,DL,warning,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3025,DL,warning,2021,5037,102,User,None,6148
zoheb391/hydra,DL3008,DL,warning,2021,5037,102,User,None,6148
zoheb391/hydra,DL4006,DL,warning,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
zoheb391/hydra,DL3020,DL,error,2021,5037,102,User,None,6148
SebDanielsson/docker-etlegacy,DL3027,DL,warning,2021,536,10,User,Dockerfile,95
SebDanielsson/docker-etlegacy,DL4006,DL,warning,2021,536,10,User,Dockerfile,95
LucidApp/canvas-lms,DL3008,DL,warning,2021,4804,102,Organization,Ruby,907131
LucidApp/canvas-lms,DL4006,DL,warning,2021,4804,102,Organization,Ruby,907131
LucidApp/canvas-lms,DL4006,DL,warning,2021,4804,102,Organization,Ruby,907131
LucidApp/canvas-lms,DL3027,DL,warning,2021,4804,102,Organization,Ruby,907131
LucidApp/canvas-lms,DL3003,DL,warning,2021,4804,102,Organization,Ruby,907131
LucidApp/canvas-lms,SC2038,SC,warning,2021,4804,102,Organization,Ruby,907131
LucidApp/canvas-lms,DL4006,DL,warning,2021,4804,102,Organization,Ruby,907131
gildub/forklift-controller,DL3045,DL,warning,2021,1290,24,User,Go,34940
YasiOnFire/hoppscotch,DL3018,DL,warning,2021,445,14,User,Vue,47558
YasiOnFire/hoppscotch,DL3020,DL,error,2021,445,14,User,Vue,47558
YasiOnFire/hoppscotch,DL3016,DL,warning,2021,445,14,User,Vue,47558
tanium/octobot,DL3007,DL,warning,2018,726,29,Organization,Rust,1319
tanium/octobot,DL3008,DL,warning,2018,726,29,Organization,Rust,1319
tanium/octobot,DL3020,DL,error,2018,726,29,Organization,Rust,1319
tanium/octobot,DL3020,DL,error,2018,726,29,Organization,Rust,1319
winksaville/lighthouse,DL3008,DL,warning,2021,458,13,User,Rust,73009
winksaville/lighthouse,DL3045,DL,warning,2021,458,13,User,Rust,73009
winksaville/lighthouse,DL3003,DL,warning,2021,458,13,User,Rust,73009
winksaville/lighthouse,DL3008,DL,warning,2021,458,13,User,Rust,73009
Salvi0/jukebox,DL3045,DL,warning,2021,1200,20,User,TypeScript,5998
Salvi0/jukebox,DL3045,DL,warning,2021,1200,20,User,TypeScript,5998
Salvi0/jukebox,DL3045,DL,warning,2021,1200,20,User,TypeScript,5998
Salvi0/jukebox,DL3018,DL,warning,2021,1200,20,User,TypeScript,5998
Salvi0/jukebox,DL3045,DL,warning,2021,1200,20,User,TypeScript,5998
Salvi0/jukebox,DL3045,DL,warning,2021,1200,20,User,TypeScript,5998
Salvi0/jukebox,DL3045,DL,warning,2021,1200,20,User,TypeScript,5998
Salvi0/jukebox,DL3045,DL,warning,2021,1200,20,User,TypeScript,5998
sam-caldwell/dns-project,DL3007,DL,warning,2021,291,8,User,Shell,18
sam-caldwell/dns-project,DL3008,DL,warning,2021,291,8,User,Shell,18
localhostesszw/JS-RatingsCalculator,DL3020,DL,error,2019,187,9,User,JavaScript,120
solarwinds/nova,DL3008,DL,warning,2020,569,11,Organization,TypeScript,9099
solarwinds/nova,DL3008,DL,warning,2020,569,11,Organization,TypeScript,9099
solarwinds/nova,DL4006,DL,warning,2020,569,11,Organization,TypeScript,9099
icanbwell/fhir-server,DL3008,DL,warning,2021,1665,13,Organization,JavaScript,49691
icanbwell/fhir-server,DL3003,DL,warning,2021,1665,13,Organization,JavaScript,49691
Emupedia/emupedia.github.io,DL3007,DL,warning,2019,185,5,Organization,JavaScript,398262
Emupedia/emupedia.github.io,DL3002,DL,warning,2019,185,5,Organization,JavaScript,398262
Emupedia/emupedia.github.io,DL3008,DL,warning,2019,185,5,Organization,JavaScript,398262
clightning4j/lite-bitcoin-rpc,DL3008,DL,warning,2021,465,10,Organization,Java,224
clightning4j/lite-bitcoin-rpc,DL3008,DL,warning,2021,465,10,Organization,Java,224
clightning4j/lite-bitcoin-rpc,DL3008,DL,warning,2021,465,10,Organization,Java,224
clightning4j/lite-bitcoin-rpc,DL3000,DL,error,2021,465,10,Organization,Java,224
clightning4j/JRPClightning,DL3008,DL,warning,2021,1061,16,Organization,Java,1877
clightning4j/JRPClightning,DL3008,DL,warning,2021,1061,16,Organization,Java,1877
clightning4j/JRPClightning,DL3008,DL,warning,2021,1061,16,Organization,Java,1877
clightning4j/JRPClightning,DL3003,DL,warning,2021,1061,16,Organization,Java,1877
clightning4j/JRPClightning,DL3000,DL,error,2021,1061,16,Organization,Java,1877
MrFriendly-B-V/Dashboard,DL3007,DL,warning,2021,855,23,Organization,TypeScript,104
MrFriendly-B-V/Dashboard,DL3027,DL,warning,2021,855,23,Organization,TypeScript,104
MrFriendly-B-V/CRMQuery-API,DL3007,DL,warning,2021,970,25,Organization,Rust,99
MrFriendly-B-V/CRMQuery-API,DL3027,DL,warning,2021,970,25,Organization,Rust,99
MrFriendly-B-V/CRMQuery-API,DL3007,DL,warning,2021,970,25,Organization,Rust,99
MrFriendly-B-V/CRMQuery-API,DL3018,DL,warning,2021,970,25,Organization,Rust,99
TrevinAvery/docs,DL3018,DL,warning,2021,2883,47,User,None,626125
ibejohn818/stackformation,DL3008,DL,warning,2018,486,9,User,Python,520
ibejohn818/stackformation,DL3042,DL,warning,2018,486,9,User,Python,520
ibejohn818/stackformation,DL3013,DL,warning,2018,486,9,User,Python,520
ibejohn818/stackformation,DL3003,DL,warning,2018,486,9,User,Python,520
ibejohn818/stackformation,DL3003,DL,warning,2018,486,9,User,Python,520
HabitRPG/habitica,DL3016,DL,warning,2020,1077,22,Organization,JavaScript,1553888
jesse-ai/jesse,DL3008,DL,warning,2021,612,17,Organization,Python,6101
jesse-ai/jesse,DL3013,DL,warning,2021,612,17,Organization,Python,6101
jesse-ai/jesse,DL3042,DL,warning,2021,612,17,Organization,Python,6101
jesse-ai/jesse,DL3013,DL,warning,2021,612,17,Organization,Python,6101
jesse-ai/jesse,DL3042,DL,warning,2021,612,17,Organization,Python,6101
jesse-ai/jesse,DL3003,DL,warning,2021,612,17,Organization,Python,6101
jesse-ai/jesse,DL3042,DL,warning,2021,612,17,Organization,Python,6101
jesse-ai/jesse,DL3042,DL,warning,2021,612,17,Organization,Python,6101
benjaminniess/scale-viewer-laravel,DL3008,DL,warning,2020,1341,32,User,PHP,708
benjaminniess/scale-viewer-laravel,DL3003,DL,warning,2020,1341,32,User,PHP,708
benjaminniess/scale-viewer-laravel,DL3025,DL,warning,2020,1341,32,User,PHP,708
rakshithvasudev/dlrm,DL3006,DL,warning,2020,392,7,User,Python,1356
rakshithvasudev/dlrm,DL3020,DL,error,2020,392,7,User,Python,1356
rakshithvasudev/dlrm,DL3042,DL,warning,2020,392,7,User,Python,1356
rakshithvasudev/dlrm,DL3042,DL,warning,2020,392,7,User,Python,1356
rakshithvasudev/dlrm,DL3020,DL,error,2020,392,7,User,Python,1356
optim22team/optim_22_app,DL3008,DL,warning,2021,1125,10,Organization,Go,31926
deepscan/wp-calypso,DL3006,DL,warning,2021,2464,43,Organization,JavaScript,537539
deepscan/wp-calypso,DL3006,DL,warning,2021,2464,43,Organization,JavaScript,537539
deepscan/wp-calypso,DL3018,DL,warning,2021,2464,43,Organization,JavaScript,537539
lostfictions/catbot,DL3008,DL,warning,2021,770,19,User,TypeScript,432
lostfictions/why-cant-i,DL4000,DL,error,2020,395,11,User,JavaScript,2035
lostfictions/why-cant-i,DL3008,DL,warning,2020,395,11,User,JavaScript,2035
richiefrost/Pipster,DL3007,DL,warning,2019,279,11,User,Python,15
richiefrost/Pipster,DL3008,DL,warning,2019,279,11,User,Python,15
richiefrost/Pipster,DL3042,DL,warning,2019,279,11,User,Python,15
sanchezjuanmanuel93/heroes-spring-boot-app,DL3020,DL,error,2021,113,4,User,Java,90
denverdino/image-syncer,DL3007,DL,warning,2019,522,12,User,Go,3438
denverdino/image-syncer,DL3018,DL,warning,2019,522,12,User,Go,3438
deeredman1991/ProjectMRA,DL3018,DL,warning,,802,24,User,None,10591
QuentinLuppo/binance-trade-bot,DL3029,DL,warning,2021,344,10,User,Python,484
QuentinLuppo/binance-trade-bot,DL3008,DL,warning,2021,344,10,User,Python,484
QuentinLuppo/binance-trade-bot,DL3042,DL,warning,2021,344,10,User,Python,484
yanlolo/accel-align-release,DL3006,DL,warning,2020,181,7,User,C++,8420
yanlolo/accel-align-release,DL3008,DL,warning,2020,181,7,User,C++,8420
Ceramicwhite/explorer,DL3045,DL,warning,2021,299,12,User,TypeScript,14149
Ceramicwhite/explorer,DL3016,DL,warning,2021,299,12,User,TypeScript,14149
Ceramicwhite/explorer,DL3018,DL,warning,2021,299,12,User,TypeScript,14149
mosuke5/openshift-pipelines-gitops-practice,DL3040,DL,warning,2021,273,9,User,Python,6841
mosuke5/openshift-pipelines-gitops-practice,DL3041,DL,warning,2021,273,9,User,Python,6841
mosuke5/openshift-pipelines-gitops-practice,DL3040,DL,warning,2021,273,9,User,Python,6841
mosuke5/openshift-pipelines-gitops-practice,DL3020,DL,error,2021,273,9,User,Python,6841
mosuke5/openshift-pipelines-gitops-practice,DL3042,DL,warning,2021,273,9,User,Python,6841
mosuke5/openshift-pipelines-gitops-practice,DL3020,DL,error,2021,273,9,User,Python,6841
mutdmour/n8n-heroku-max,DL3018,DL,warning,2021,1229,23,User,Shell,177
mutdmour/n8n-heroku-max,DL3002,DL,warning,2021,1229,23,User,Shell,177
mutdmour/n8n-heroku-max,DL3018,DL,warning,2021,1229,23,User,Shell,177
mutdmour/n8n-heroku-max,DL3003,DL,warning,2021,1229,23,User,Shell,177
mutdmour/n8n-heroku-max,DL3016,DL,warning,2021,1229,23,User,Shell,177
mutdmour/n8n-heroku-test1,DL3018,DL,warning,2021,1212,22,User,Shell,34
mutdmour/n8n-heroku-test1,DL3002,DL,warning,2021,1212,22,User,Shell,34
mutdmour/n8n-heroku-test1,DL3018,DL,warning,2021,1212,22,User,Shell,34
mutdmour/n8n-heroku-test1,DL3003,DL,warning,2021,1212,22,User,Shell,34
mutdmour/n8n-heroku-test1,DL3016,DL,warning,2021,1212,22,User,Shell,34
ci-work/blockchain-core,DL3008,DL,warning,2019,559,18,User,Erlang,20037
ci-work/blockchain-core,DL3003,DL,warning,2019,559,18,User,Erlang,20037
ci-work/blockchain-core,DL3020,DL,error,2019,559,18,User,Erlang,20037
ci-work/blockchain-core,DL3020,DL,error,2019,559,18,User,Erlang,20037
ci-work/blockchain-core,DL3020,DL,error,2019,559,18,User,Erlang,20037
ci-work/blockchain-core,DL3020,DL,error,2019,559,18,User,Erlang,20037
ci-work/blockchain-core,DL3020,DL,error,2019,559,18,User,Erlang,20037
ci-work/blockchain-core,DL3020,DL,error,2019,559,18,User,Erlang,20037
ci-work/blockchain-core,DL3020,DL,error,2019,559,18,User,Erlang,20037
ci-work/miner,DL3006,DL,warning,2021,1611,36,User,Erlang,12686
ci-work/miner,DL3018,DL,warning,2021,1611,36,User,Erlang,12686
ci-work/miner,DL4006,DL,warning,2021,1611,36,User,Erlang,12686
ci-work/miner,DL3020,DL,error,2021,1611,36,User,Erlang,12686
ci-work/miner,DL4001,DL,warning,2021,1611,36,User,Erlang,12686
ci-work/miner,DL3006,DL,warning,2021,1611,36,User,Erlang,12686
ci-work/miner,DL3018,DL,warning,2021,1611,36,User,Erlang,12686
ci-work/miner,SC2039,SC,warning,2021,1611,36,User,Erlang,12686
hly1204/OI-wiki,DL4000,DL,error,2020,581,16,User,None,77464
hly1204/OI-wiki,DL3008,DL,warning,2020,581,16,User,None,77464
hly1204/OI-wiki,DL4006,DL,warning,2020,581,16,User,None,77464
hly1204/OI-wiki,DL3042,DL,warning,2020,581,16,User,None,77464
hly1204/OI-wiki,DL3003,DL,warning,2020,581,16,User,None,77464
hly1204/OI-wiki,DL3020,DL,error,2020,581,16,User,None,77464
int222-section2-8-44-84/front-End,DL3016,DL,warning,2021,188,10,Organization,Vue,3282
int222-section2-8-44-84/Back-End,DL3006,DL,warning,2021,307,9,Organization,Java,2649
int222-section2-8-44-84/Back-End,DL3045,DL,warning,2021,307,9,Organization,Java,2649
joaophi/core,DL3006,DL,warning,2021,1118,26,User,Python,265973
echo-webkom/echo-web-frontend,DL3007,DL,warning,2021,478,10,Organization,TypeScript,6576
Santimilos/welcome-bot,DL3016,DL,warning,2021,205,10,User,JavaScript,7309
Santimilos/welcome-bot,DL3008,DL,warning,2021,205,10,User,JavaScript,7309
ellemouton/lnd,DL3003,DL,warning,2021,1851,27,User,Go,55578
ellemouton/lnd,DL3018,DL,warning,2021,1851,27,User,Go,55578
ellemouton/lnd,DL3006,DL,warning,2021,1851,27,User,Go,55578
ellemouton/lnd,DL3018,DL,warning,2021,1851,27,User,Go,55578
terachan0117/covid19-toyama,DL3021,DL,error,2021,218,9,User,Vue,28558
dabrowskif/habitica,DL3016,DL,warning,2020,1077,22,User,JavaScript,1528286
TokelPlatform/documentation,DL3025,DL,warning,2019,129,5,Organization,Python,60967
favware/graphql-pokemon,DL3018,DL,warning,2021,803,20,Organization,TypeScript,17281
wekey-dev/qmk_configurator,DL3006,DL,warning,2020,1251,25,Organization,None,21429
wekey-dev/qmk_configurator,DL3027,DL,warning,2020,1251,25,Organization,None,21429
wekey-dev/qmk_configurator,DL4006,DL,warning,2020,1251,25,Organization,None,21429
wekey-dev/qmk_configurator,DL4006,DL,warning,2020,1251,25,Organization,None,21429
wekey-dev/qmk_configurator,DL3006,DL,warning,2020,1251,25,Organization,None,21429
wekey-dev/qmk_configurator,DL3025,DL,warning,2020,1251,25,Organization,None,21429
isaura-koch/Tabalho-G1-Big-Data,DL3006,DL,warning,2021,53,2,User,PLpgSQL,78
thiguetta/torpedo,DL3018,DL,warning,2021,1696,33,User,Go,114608
thiguetta/torpedo,DL3006,DL,warning,2021,1696,33,User,Go,114608
thiguetta/torpedo,DL3018,DL,warning,2021,1696,33,User,Go,114608
thiguetta/torpedo,DL3022,DL,warning,2021,1696,33,User,Go,114608
danielpeintner/thingweb.node-wot,DL3018,DL,warning,2021,806,24,User,TypeScript,6427
octozon/stock-api,DL3025,DL,warning,2021,768,15,Organization,C#,70
browniebroke/hacktoberfest-labeler-action,DL3013,DL,warning,2021,393,8,User,Python,99
browniebroke/hacktoberfest-labeler-action,DL3042,DL,warning,2021,393,8,User,Python,99
quay/quay,DL3041,DL,warning,2021,7203,132,Organization,Python,14114
quay/quay,DL3041,DL,warning,2021,7203,132,Organization,Python,14114
quay/quay,DL4006,DL,warning,2021,7203,132,Organization,Python,14114
quay/quay,DL3013,DL,warning,2021,7203,132,Organization,Python,14114
quay/quay,SC2044,SC,warning,2021,7203,132,Organization,Python,14114
quay/quay,SC2039,SC,warning,2021,7203,132,Organization,Python,14114
quay/quay,DL4006,DL,warning,2021,7203,132,Organization,Python,14114
quay/quay,DL4006,DL,warning,2021,7203,132,Organization,Python,14114
quay/clair,DL3020,DL,error,2021,1444,23,Organization,Go,32923
quay/clair,DL3006,DL,warning,2021,1444,23,Organization,Go,32923
quay/clair,DL3006,DL,warning,2021,1444,23,Organization,Go,32923
system76/assembly,DL3018,DL,warning,2021,2366,57,Organization,Elixir,167
system76/assembly,DL3003,DL,warning,2021,2366,57,Organization,Elixir,167
system76/assembly,DL3018,DL,warning,2021,2366,57,Organization,Elixir,167
kadaster/labs.kadaster.nl,DL3018,DL,warning,2021,524,11,Organization,JavaScript,759126
kadaster/labs.kadaster.nl,DL3028,DL,warning,2021,524,11,Organization,JavaScript,759126
XenonTheInertG/OpenBullet2,DL3008,DL,warning,2021,573,11,User,C#,18371
XenonTheInertG/OpenBullet2,DL3008,DL,warning,2021,573,11,User,C#,18371
XenonTheInertG/OpenBullet2,DL4006,DL,warning,2021,573,11,User,C#,18371
XenonTheInertG/OpenBullet2,DL3008,DL,warning,2021,573,11,User,C#,18371
XenonTheInertG/OpenBullet2,SC2046,SC,warning,2021,573,11,User,C#,18371
XenonTheInertG/OpenBullet2,DL4001,DL,warning,2021,573,11,User,C#,18371
XenonTheInertG/OpenBullet2,DL4006,DL,warning,2021,573,11,User,C#,18371
hardisgroupcom/sfdx-hardis,DL3007,DL,warning,2021,1128,22,Organization,TypeScript,5845
hardisgroupcom/sfdx-hardis,DL3018,DL,warning,2021,1128,22,Organization,TypeScript,5845
hardisgroupcom/sfdx-hardis,DL4006,DL,warning,2021,1128,22,Organization,TypeScript,5845
ForrestWick/Skyrat-tg,DL3005,DL,error,2021,2461,61,User,DM,2111041
ForrestWick/Skyrat-tg,DL3008,DL,warning,2021,2461,61,User,DM,2111041
ForrestWick/Skyrat-tg,DL3008,DL,warning,2021,2461,61,User,DM,2111041
ForrestWick/Skyrat-tg,DL3003,DL,warning,2021,2461,61,User,DM,2111041
ForrestWick/Skyrat-tg,DL3008,DL,warning,2021,2461,61,User,DM,2111041
ForrestWick/Skyrat-tg,DL4006,DL,warning,2021,2461,61,User,DM,2111041
ForrestWick/Skyrat-tg,DL3008,DL,warning,2021,2461,61,User,DM,2111041
ForrestWick/Skyrat-tg,DL3008,DL,warning,2021,2461,61,User,DM,2111041
ForrestWick/Skyrat-tg,DL3008,DL,warning,2021,2461,61,User,DM,2111041
huahaiy/docker-datalevin,DL3006,DL,warning,2021,699,18,User,Dockerfile,13
huahaiy/docker-datalevin,DL4000,DL,error,2021,699,18,User,Dockerfile,13
huahaiy/docker-datalevin,DL3008,DL,warning,2021,699,18,User,Dockerfile,13
Top-Ranker/Frontend,DL3018,DL,warning,2021,280,12,Organization,Vue,1498
thedogwiththedataonit/USFA_RESULTS_APP,DL3020,DL,error,2021,546,5,User,HTML,15966
thedogwiththedataonit/USFA_RESULTS_APP,DL3042,DL,warning,2021,546,5,User,HTML,15966
ASY13/swap-meet,DL3007,DL,warning,2021,763,18,User,Python,34
ASY13/swap-meet,DL3008,DL,warning,2021,763,18,User,Python,34
ASY13/swap-meet,DL3020,DL,error,2021,763,18,User,Python,34
ASY13/swap-meet,DL3042,DL,warning,2021,763,18,User,Python,34
ASY13/swap-meet,DL3020,DL,error,2021,763,18,User,Python,34
ASY13/swap-meet,DL3020,DL,error,2021,763,18,User,Python,34
ASY13/swap-meet,DL3020,DL,error,2021,763,18,User,Python,34
b4us/spksrc,DL3004,DL,error,2021,1835,73,User,Makefile,50747
b4us/spksrc,DL3008,DL,warning,2021,1835,73,User,Makefile,50747
b4us/spksrc,DL4006,DL,warning,2021,1835,73,User,Makefile,50747
b4us/spksrc,DL4006,DL,warning,2021,1835,73,User,Makefile,50747
b4us/spksrc,DL3042,DL,warning,2021,1835,73,User,Makefile,50747
b4us/spksrc,DL4006,DL,warning,2021,1835,73,User,Makefile,50747
